,pet_id,primary_breed,mixed_breed,age,gender,shelter_name,num_photos,pet_location,adoption_fee
816,71173047,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
817,71174457,Mixed Breed,True,Adult,Male,"Humane Society of Houston County, Inc",5,"Centerville, GA",
818,71176494,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
819,71179118,Labrador Retriever,True,Young,Female,Friends of Perry Animal Shelter,3,"Perry, GA",
820,71181937,Terrier,False,Adult,Female,Barrow County Animal Control,1,"Winder, GA",
821,71183769,Yellow Labrador Retriever,True,Adult,Male,TLC Pet Rescue,4,"Stockbridge, GA",300.0
822,71192685,Cattle Dog,True,Young,Female,Humane Society of Morgan County,6,"Madison, GA",200.0
823,71193337,Labrador Retriever,True,Young,Female,Washington Wilkes Humane Animal Shelter,3,"Washington, GA",
824,71193680,Labrador Retriever,True,Young,Male,Washington Wilkes Humane Animal Shelter,5,"Washington, GA",
825,71194101,Spaniel,False,Senior,Female,Washington Wilkes Humane Animal Shelter,4,"Washington, GA",
826,71198196,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
827,71198333,Mixed Breed,True,Young,Female,Macon Bibb County Animal Welfare,1,"Macon, GA",
828,71202847,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
829,71217234,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,0,"Chamblee, GA",
830,71219021,Bearded Collie,True,Young,Male,Macon Bibb County Animal Welfare,1,"Macon, GA",
831,71220373,Pit Bull Terrier,True,Adult,Male,"Rescue Pals, Inc.",5,"Buford, GA",300.0
832,71229322,Mixed Breed,True,Adult,Male,PAWS Atlanta,6,"Decatur, GA",250.0
833,71237520,Hound,False,Young,Male,"Rescue Pals, Inc.",6,"Buford, GA",300.0
834,71241168,Chihuahua,False,Adult,Female,"Humane Society of Houston County, Inc",1,"Centerville, GA",
835,71241705,Yellow Labrador Retriever,True,Young,Male,"Humane Society of Houston County, Inc",1,"Centerville, GA",
836,71243996,German Shepherd Dog,True,Adult,Male,Coco's Cupboard,3,"Peachtree City, GA",
837,71245129,German Shepherd Dog,False,Young,Male,"Hearts 'n Homes Rescue, Inc.",5,"Sharpsburg, GA",200.0
838,71248825,American Bulldog,True,Young,Male,Doggie Harmony,3,"Decatur, GA",400.0
839,71254218,American Bulldog,False,Adult,Female,Thomson-Mcduffie Animal Shelter,1,"Thomson, GA",
840,71255984,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
841,71260625,Mixed Breed,True,Young,Male,Dekalb County Animal Services,3,"Chamblee, GA",
842,71262047,Labrador Retriever,True,Baby,Female,Faithful Hearts Animal Shelter Inc.,3,"Eastman, GA",
843,71262049,Labrador Retriever,True,Baby,Male,Faithful Hearts Animal Shelter Inc.,3,"Eastman, GA",
844,71262049,Labrador Retriever,True,Baby,Male,Faithful Hearts Animal Shelter Inc.,3,"Eastman, GA",
845,71262886,Shih Tzu,False,Senior,Female,Atlanta Canine Adoption Project,5,"Monticello, GA",
846,71262904,Shih Tzu,False,Senior,Female,Atlanta Canine Adoption Project,5,"Monticello, GA",
847,71267765,American Bulldog,True,Adult,Male,Canine CellMates,3,"Atlanta, GA",
848,71275820,Mixed Breed,True,Young,Male,Coco's Cupboard,5,"Peachtree City, GA",
849,71276739,Pit Bull Terrier,True,Young,Male,Animal Rescue Foundation Inc,6,"Milledgeville, GA",200.0
850,71277407,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
851,71287062,Hound,True,Young,Male,Doggie Harmony,3,"Decatur, GA",400.0
852,71295190,Pit Bull Terrier,True,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
853,71295193,Pit Bull Terrier,False,Adult,Male,Columbia County Animal Services,1,"Appling, GA",
854,71303756,Mixed Breed,True,Senior,Male,Athenspets,5,"Athens, GA",
855,71308499,Mixed Breed,True,Adult,Male,Douglas County Animal Shelter,6,"Douglasville, GA",
856,71310202,American Bulldog,True,Adult,Male,Doggie Harmony,3,"Decatur, GA",
857,71310461,Pit Bull Terrier,False,Senior,Male,Barrow County Animal Control,1,"Winder, GA",
858,71326066,Australian Shepherd,False,Adult,Female,Rescuing Rescues,2,"Smyrna, GA",200.0
859,71327500,Pit Bull Terrier,True,Baby,Female,Rescue Me Ga Inc,6,"Dunwoody, GA",350.0
860,71328415,Labrador Retriever,True,Young,Female,Best Friends Humane Society in Worth County,2,"Sylvester, GA",180.0
861,71328416,American Bulldog,True,Adult,Female,Best Friends Humane Society in Worth County,5,"Sylvester, GA",180.0
862,71330547,Australian Shepherd,True,Adult,Male,Ginny Millner Rescue Group,5,"Atlanta, GA",175.0
863,71330764,Australian Cattle Dog,True,Adult,Female,Ginny Millner Rescue Group,5,"Atlanta, GA",175.0
864,71351222,Mixed Breed,True,Young,Male,Athenspets,5,"Athens, GA",
865,71352802,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
866,71353018,German Shepherd Dog,False,Adult,Male,Rescuing Rescues,3,"Smyrna, GA",200.0
867,71355587,Mixed Breed,True,Adult,Male,Humane Society of Harris County,5,"Hamilton, GA",
868,71358871,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
869,71361821,Jindo,True,Young,Male,Korean Paws Rescue,4,"Stone Mountain, GA",400.0
870,71361932,Husky,False,Adult,Male,Rescuing Rescues,3,"Smyrna, GA",200.0
871,71387189,Labrador Retriever,True,Adult,Male,Columbia County Animal Services,1,"Appling, GA",
872,71387400,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
873,71390748,Jack Russell Terrier,True,Adult,Female,Furever After Rescue,6,"Macon, GA",
874,71391914,Australian Cattle Dog,True,Young,Female,Joy's Promise Canine Rescue,6,"Jackson, GA",
875,71395191,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
876,71401907,Dogo Argentino,False,Adult,Male,Best Friends Humane Society in Worth County,2,"Sylvester, GA",200.0
877,71407797,Staffordshire Bull Terrier,True,Adult,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",200.0
878,71411553,Labrador Retriever,True,Adult,Female,Oconee County Animal Services Shelter,6,"Bishop, GA",
879,71412609,German Shepherd Dog,True,Adult,Female,Fayette Humane Society,6,"Fayetteville, GA",
880,71418348,Yellow Labrador Retriever,True,Adult,Male,"Rescue Pals, Inc.",6,"Buford, GA",300.0
881,71418492,Black Labrador Retriever,False,Young,Female,Animal Rescue Foundation Inc,6,"Milledgeville, GA",200.0
882,71418975,Pit Bull Terrier,False,Senior,Male,Jasper County Humane Society,2,"Newborn, GA",50.0
883,71424234,Boxer,True,Young,Male,Jasper County Humane Society,6,"Newborn, GA",50.0
884,71424611,Rhodesian Ridgeback,True,Young,Male,Jasper County Humane Society,6,"Newborn, GA",50.0
885,71425683,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
886,71434060,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
887,71435102,Mixed Breed,True,Adult,Male,Best Friends Humane Society in Worth County,2,"Sylvester, GA",180.0
888,71435104,German Shepherd Dog,False,Young,Male,Best Friends Humane Society in Worth County,1,"Sylvester, GA",200.0
889,71435442,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
890,71435445,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
891,71435447,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
892,71437012,Labrador Retriever,True,Adult,Female,Rescue Me Ga Inc,3,"Dunwoody, GA",275.0
893,71437493,Yorkshire Terrier,True,Adult,Male,"Best Buddies Rescue, Inc.",6,"Martinez, GA",300.0
894,71439686,Mixed Breed,True,Adult,Male,PAWS Humane,6,"Columbus, GA",
895,71446839,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
896,71446841,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
897,71447232,Black Mouth Cur,True,Adult,Female,Sanctuary in the South,6,"Hamilton, GA",150.0
898,71454320,Pit Bull Terrier,True,Young,Male,Fayette Humane Society,6,"Fayetteville, GA",
899,71458994,Golden Retriever,True,Adult,Male,"Street Paws, Inc.",2,"Locust Grove, GA",
900,71461898,Shar-Pei,True,Adult,Male,Hands to Paws Rescue,1,"Augusta, GA",156.25
901,71461905,Mixed Breed,True,Young,Female,Hands to Paws Rescue,5,"Augusta, GA",250.0
902,71461907,Labrador Retriever,True,Adult,Female,Hands to Paws Rescue,2,"Augusta, GA",125.0
903,71461911,Hound,True,Adult,Male,Hands to Paws Rescue,1,"Augusta, GA",175.0
904,71461917,Labrador Retriever,True,Young,Female,Hands to Paws Rescue,1,"Augusta, GA",300.0
905,71461922,American Staffordshire Terrier,False,Adult,Male,Hands to Paws Rescue,6,"Augusta, GA",250.0
906,71461926,Labrador Retriever,True,Adult,Male,Hands to Paws Rescue,4,"Augusta, GA",200.0
907,71461946,Chihuahua,True,Adult,Male,Hands to Paws Rescue,3,"Augusta, GA",175.0
908,71461947,Pit Bull Terrier,True,Adult,Female,Hands to Paws Rescue,1,"Augusta, GA",175.0
909,71467443,Chihuahua,True,Adult,Female,Atlanta Canine Adoption Project,6,"Monticello, GA",
910,71469029,Labrador Retriever,True,Young,Female,Best Friends Humane Society in Worth County,1,"Sylvester, GA",190.0
911,71469030,Mixed Breed,True,Adult,Male,Best Friends Humane Society in Worth County,1,"Sylvester, GA",186.66666666666666
912,71475490,Rat Terrier,True,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
913,71475491,Pit Bull Terrier,True,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
914,71475494,Pit Bull Terrier,False,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
915,71476830,Mastiff,True,Baby,Male,Best Friends Humane Society in Worth County,6,"Sylvester, GA",200.0
916,71476860,Maltese,False,Senior,Female,Bossy Paws Rescue Inc,4,"Buford, GA",300.0
917,71478781,Mixed Breed,True,Baby,Female,Dekalb County Animal Services,3,"Chamblee, GA",
918,71481618,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
919,71490258,Rat Terrier,True,Young,Female,GA Jack Russell Rescue,4,"Conyers, GA",300.0
920,71497840,Presa Canario,False,Adult,Male,The Bullpen Way Station and Sanctuary,1,"Norwood, GA",
921,71498067,Cane Corso,False,Adult,Female,The Bullpen Way Station and Sanctuary,5,"Norwood, GA",
922,71498498,Mastiff,True,Adult,Male,The Bullpen Way Station and Sanctuary,3,"Norwood, GA",
923,71502511,Cane Corso,False,Adult,Female,The Bullpen Way Station and Sanctuary,6,"Norwood, GA",
924,71502627,Cane Corso,False,Adult,Male,The Bullpen Way Station and Sanctuary,5,"Norwood, GA",
925,71505748,Mixed Breed,True,Adult,Male,Douglas County Animal Shelter,6,"Douglasville, GA",
926,71509267,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
927,71511576,Labrador Retriever,True,Senior,Male,Coco's Cupboard,1,"Peachtree City, GA",
928,71514279,Mixed Breed,True,Young,Female,Best Friends Humane Society in Worth County,4,"Sylvester, GA",190.0
929,71514280,Mixed Breed,True,Adult,Male,Best Friends Humane Society in Worth County,2,"Sylvester, GA",186.66666666666666
930,71519150,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
931,71521358,Mixed Breed,True,Young,Male,Oconee County Animal Services Shelter,6,"Bishop, GA",
932,71527964,Mixed Breed,True,Baby,Male,Rescue Me Ga Inc,6,"Dunwoody, GA",350.0
933,71532681,German Shepherd Dog,True,Young,Male,Humane Society of Morgan County,6,"Madison, GA",225.0
934,71535484,Staffordshire Bull Terrier,True,Senior,Female, Joyful Pets Animal Rescue,4,"Columbus, GA",
935,71535504,Staffordshire Bull Terrier,True,Senior,Female, Joyful Pets Animal Rescue,4,"Atlanta, GA",
936,71537533,Manchester Terrier,False,Adult,Female,Hands to Paws Rescue,1,"Augusta, GA",150.0
937,71537970,Pit Bull Terrier,True,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
938,71541784,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
939,71542961,Mixed Breed,True,Young,Male,Dekalb County Animal Services,3,"Chamblee, GA",
940,71546934,Siberian Husky,True,Young,Male,Fayette Humane Society,6,"Fayetteville, GA",
941,71547345,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,3,"Dunwoody, GA",350.0
942,71547346,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,3,"Dunwoody, GA",350.0
943,71547347,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,2,"Dunwoody, GA",350.0
944,71547348,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,4,"Dunwoody, GA",350.0
945,71547350,Mixed Breed,True,Baby,Male,Rescue Me Ga Inc,6,"Dunwoody, GA",350.0
946,71547351,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,5,"Dunwoody, GA",350.0
947,71547352,Mixed Breed,True,Baby,Female,Rescue Me Ga Inc,6,"Dunwoody, GA",350.0
948,71550203,Siberian Husky,False,Senior,Female,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",150.0
949,71550206,Staffordshire Bull Terrier,True,Adult,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",200.0
950,71556746,Pit Bull Terrier,False,Adult,Female,Royal Animal Refuge,6,"Tyrone, GA",
951,71556747,Pit Bull Terrier,False,Adult,Female,Royal Animal Refuge,5,"Tyrone, GA",
952,71560831,Pit Bull Terrier,True,Senior,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",200.0
953,71566901,American Staffordshire Terrier,False,Adult,Male,Rescuing Rescues,2,"Smyrna, GA",150.0
954,71567118,Shepherd,False,Adult,Female,Barrow County Animal Control,3,"Winder, GA",
955,71567165,American Staffordshire Terrier,False,Adult,Male,Rescuing Rescues,2,"Smyrna, GA",150.0
956,71567631,Mixed Breed,True,Baby,Female,Dekalb County Animal Services,1,"Chamblee, GA",
957,71568571,Mountain Cur,False,Adult,Female,City of Sparta,4,"Sparta, GA",125.0
958,71568605,Black Labrador Retriever,False,Young,Male,City of Sparta,4,"Sparta, GA",75.0
959,71569656,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
960,71570643,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
961,71570995,Labrador Retriever,True,Young,Female,Fayette Humane Society,6,"Fayetteville, GA",
962,71571453,Labrador Retriever,False,Adult,Male,Barrow County Animal Control,1,"Winder, GA",
963,71572910,Border Collie,False,Adult,Female,Rescue Me Ga Inc,6,"Dunwoody, GA",450.0
964,71573150,Staffordshire Bull Terrier,True,Adult,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",200.0
965,71573717,American Bulldog,True,Senior,Male,Doggie Harmony,3,"Decatur, GA",
966,71575904,Chow Chow,True,Adult,Male,Thomson-Mcduffie Animal Shelter,2,"Thomson, GA",
967,71581233,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
968,71581426,Hound,True,Young,Female,Madison Oglethorpe Animal Shelter,3,"Danielsville, GA",
969,71589689,Hound,True,Young,Male,Joy's Promise Canine Rescue,8,"Jackson, GA",
970,71591966,Mixed Breed,True,Young,Female,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",200.0
971,71593918,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
972,71598793,Mixed Breed,True,Adult,Male,PAWS Humane,3,"Columbus, GA",
973,71602807,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
974,71610599,Labrador Retriever,True,Young,Male,Newnan Coweta Humane Society,5,"Newnan, GA",250.0
975,71613939,Mixed Breed,True,Adult,Male,PAWS Humane,6,"Columbus, GA",
976,71615657,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
977,71615676,Pit Bull Terrier,False,Adult,Male,Barrow County Animal Control,4,"Winder, GA",
978,71617947,Mixed Breed,True,Young,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",250.0
979,71617949,Mixed Breed,True,Young,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",250.0
980,71617950,Mixed Breed,True,Young,Male,"Hearts 'n Homes Rescue, Inc.",6,"Sharpsburg, GA",250.0
981,71631346,Mixed Breed,True,Baby,Male,Dekalb County Animal Services,1,"Chamblee, GA",
982,71631669,Labrador Retriever,True,Adult,Male,Fayette Humane Society,6,"Fayetteville, GA",
983,71632809,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,5,"Douglasville, GA",
984,71634503,Labrador Retriever,True,Young,Female,Humane Society of Terrell County,1,"Dawson, GA",85.0
985,71635801,American Staffordshire Terrier,False,Adult,Male,TLC Pet Rescue,5,"Stockbridge, GA",300.0
986,71641218,Boxer,True,Young,Male,Doggie Harmony,3,"Decatur, GA",400.0
987,71646438,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
988,71656510,Black Labrador Retriever,True,Adult,Male,"Rescue Pals, Inc.",6,"Buford, GA",300.0
989,71657226,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
990,71660627,Pit Bull Terrier,False,Adult,Male,Barrow County Animal Control,1,"Winder, GA",
991,71668383,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
992,71672222,Terrier,False,Adult,Female,Barrow County Animal Control,2,"Winder, GA",
993,71674763,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
994,71675739,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
995,71675747,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
996,71675748,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
997,71679061,Shepherd,False,Adult,Male,Barrow County Animal Control,1,"Winder, GA",
998,71680686,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
999,71681398,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1000,71689345,English Bulldog,True,Senior,Female,Royal Animal Refuge,4,"Tyrone, GA",
1001,71689346,English Bulldog,True,Senior,Male,Royal Animal Refuge,5,"Tyrone, GA",
1002,71689348,Catahoula Leopard Dog,True,Adult,Female,Royal Animal Refuge,6,"Tyrone, GA",
1003,71698055,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,0,"Chamblee, GA",
1004,71698059,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,2,"Chamblee, GA",
1005,71706593,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
1006,71708839,Terrier,True,Adult,Male,Doggie Harmony,3,"Decatur, GA",
1007,71712851,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1008,71717239,Chihuahua,False,Adult,Male,"Rescue Pals, Inc.",6,"Buford, GA",225.0
1009,71717736,Chihuahua,False,Senior,Male,"Rescue Pals, Inc.",6,"Buford, GA",225.0
1010,71720342,German Shepherd Dog,False,Adult,Male,Rescuing Rescues,6,"Smyrna, GA",200.0
1011,71723130,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1012,71724018,Mixed Breed,True,Baby,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1013,71727545,Mastiff,False,Young,Male,Royal Animal Refuge,6,"Tyrone, GA",
1014,71733907,Boxer,True,Young,Female,TLC Pet Rescue,3,"Stockbridge, GA",300.0
1015,71734391,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1016,71734705,Boxer,True,Young,Male,TLC Pet Rescue,4,"Stockbridge, GA",300.0
1017,71743348,Beagle,True,Adult,Male,"Rescue Pals, Inc.",6,"Buford, GA",300.0
1018,71743715,Pit Bull Terrier,True,Adult,Female,Royal Animal Refuge,6,"Tyrone, GA",
1019,71744843,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1020,71748916,Pit Bull Terrier,False,Adult,Male,Barrow County Animal Control,2,"Winder, GA",
1021,71749644,German Shepherd Dog,False,Young,Female,"Leica's ""Saving Paws"" Rescue, Inc.",2,"Loganville, GA",
1022,71757938,American Staffordshire Terrier,True,Young,Female,Doggie Harmony,3,"Decatur, GA",400.0
1023,71759318,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
1024,71760017,Mixed Breed,True,Young,Male,Augusta Animal Services,1,"Augusta, GA",
1025,71767106,Pit Bull Terrier,False,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
1026,71767107,Plott Hound,True,Young,Male,Columbia County Animal Services,1,"Appling, GA",
1027,71773202,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1028,71786417,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1029,71786427,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1030,71786648,Labrador Retriever,True,Young,Male,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1031,71786650,American Bulldog,True,Senior,Female,A Welcome Home Animal Rescue,2,"Atlanta, GA",
1032,71786655,Labrador Retriever,True,Senior,Female,A Welcome Home Animal Rescue,1,"Atlanta, GA",
1033,71786663,Hound,True,Young,Male,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1034,71786664,Husky,True,Adult,Female,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1035,71786665,American Bulldog,True,Senior,Female,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1036,71786745,Shepherd,True,Young,Male,Doggie Harmony,3,"Decatur, GA",400.0
1037,71786746,Shepherd,True,Baby,Female,Doggie Harmony,3,"Decatur, GA",
1038,71790791,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1039,71792656,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1040,71793910,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1041,71794916,English Bulldog,True,Adult,Male,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1042,71794917,Cattle Dog,True,Adult,Male,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1043,71794918,German Shepherd Dog,True,Young,Female,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1044,71794920,Presa Canario,True,Adult,Female,A Welcome Home Animal Rescue,3,"Atlanta, GA",
1045,71798725,German Shepherd Dog,True,Adult,Female,"Rescue Pals, Inc.",5,"Buford, GA",300.0
1046,71802850,Australian Cattle Dog,True,Young,Male,Save A Pet Inc,2,"Forsyth, GA",250.0
1047,71802851,Australian Cattle Dog,True,Young,Male,Save A Pet Inc,3,"Forsyth, GA",250.0
1048,71802852,Australian Cattle Dog,True,Young,Male,Save A Pet Inc,3,"Forsyth, GA",250.0
1049,71803609,Pit Bull Terrier,True,Adult,Male,Paws in Middle Georgia Animal Rescue,4,"Warner Robins, GA",150.0
1050,71807700,Labrador Retriever,False,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
1051,71807703,Hound,True,Young,Male,Columbia County Animal Services,1,"Appling, GA",
1052,71807706,Pit Bull Terrier,False,Adult,Female,Columbia County Animal Services,1,"Appling, GA",
1053,71809761,Australian Cattle Dog,True,Senior,Male,Doggie Harmony,3,"Decatur, GA",
1054,71809911,Brittany Spaniel,False,Adult,Female,National Brittany Rescue & Adoption Network,3,"Greenville, GA",
1055,71810291,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1056,71818173,Mixed Breed,True,Adult,Female,Rescue Me Ga Inc,4,"Dunwoody, GA",275.0
1057,71821884,Chihuahua,True,Baby,Female,GA Jack Russell Rescue,5,"Conyers, GA",300.0
1058,71823150,Pit Bull Terrier,False,Adult,Female,PAWS Atlanta,6,"Decatur, GA",250.0
1059,71823175,Mixed Breed,True,Adult,Female,PAWS Atlanta,2,"Decatur, GA",250.0
1060,71825971,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
1061,71825981,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1062,71826982,Mixed Breed,True,Senior,Female,Humane Society of Walton County,5,"Monroe, GA",
1063,71831612,Mixed Breed,True,Young,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
1064,71839336,Staffordshire Bull Terrier,True,Adult,Male,Royal Animal Refuge,5,"Tyrone, GA",
1065,71839445,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
1066,71848594,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
1067,71848598,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1068,71859657,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1069,71863383,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1070,71869803,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1071,71869806,Mixed Breed,True,Baby,Male,Dekalb County Animal Services,1,"Chamblee, GA",
1072,71871403,Mixed Breed,True,Adult,Female,Douglas County Animal Shelter,6,"Douglasville, GA",
1073,71873381,Mixed Breed,True,Adult,Female,Rescue Me Ga Inc,6,"Dunwoody, GA",300.0
1074,71873444,Hound,True,Baby,Male,Paws in Middle Georgia Animal Rescue,6,"Warner Robins, GA",250.0
1075,71873982,Black Labrador Retriever,False,Baby,Male,Animal Rescue Foundation Inc,6,"Milledgeville, GA",200.0
1076,71873998,Black Mouth Cur,False,Young,Female,Animal Rescue Foundation Inc,5,"Milledgeville, GA",200.0
1077,71874008,Black Mouth Cur,False,Young,Female,Animal Rescue Foundation Inc,3,"Milledgeville, GA",200.0
1078,71874859,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1079,71876543,Labrador Retriever,False,Young,Female,Newnan Coweta Humane Society,3,"Newnan, GA",225.0
1080,71876544,Labrador Retriever,False,Young,Male,Newnan Coweta Humane Society,4,"Newnan, GA",225.0
1081,71878422,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1082,71878425,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
1083,71881921,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1084,71881924,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
1085,71885787,Catahoula Leopard Dog,True,Young,Male,Jasper County Humane Society,6,"Newborn, GA",50.0
1086,71887043,Mixed Breed,True,Adult,Male,Douglas County Animal Shelter,6,"Douglasville, GA",
1087,71888580,Pit Bull Terrier,False,Adult,Male,Columbia County Animal Services,1,"Appling, GA",
1088,71888581,Pit Bull Terrier,False,Adult,Male,Columbia County Animal Services,1,"Appling, GA",
1089,71888919,German Shepherd Dog,True,Young,Male,Augusta Animal Services,1,"Augusta, GA",
1090,71891794,Labrador Retriever,False,Adult,Female,Barrow County Animal Control,1,"Winder, GA",
1091,71892929,Dutch Shepherd,False,Adult,Male,Clayton County Humane Society,1,"Jonesboro, GA",250.0
1092,71893858,Mixed Breed,True,Young,Female,Dekalb County Animal Services,3,"Chamblee, GA",
