,pet_id,primary_breed,mixed_breed,age,gender,size,shelter_name,shelter_id,zip_code,num_photos,pet_location,health,adoption_fee,adoption_fee2
3830,73546967,Yellow Labrador Retriever,True,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA",Vaccinations up to date.,200,200.0
3831,73546924,Black Labrador Retriever,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA",Vaccinations up to date.,200,200.0
3832,73448113,Black Labrador Retriever,False,Young,Male,Large,Rescuing Rescues,GA1100,30082,5,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3833,73447747,Husky,False,Adult,Male,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3834,73447135,American Staffordshire Terrier,True,Young,Male,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3835,73447103,American Staffordshire Terrier,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,4,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3836,73446828,Chocolate Labrador Retriever,True,Young,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3837,73365340,Rottweiler,False,Adult,Female,Large,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3838,73365284,Labrador Retriever,True,Adult,Male,Large,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3839,73365266,Shepherd,True,Adult,Female,Large,Rescuing Rescues,GA1100,30082,5,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3840,73365241,Catahoula Leopard Dog,True,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,6,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",100,100.0
3841,73012519,Husky,True,Young,Male,Medium,Rescuing Rescues,GA1100,30082,5,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3842,72898926,Pit Bull Terrier,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",172,170.0
3843,72898898,Pit Bull Terrier,True,Young,Female,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",172,170.0
3844,72898789,American Bulldog,True,Adult,Male,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3845,72898757,Australian Cattle Dog / Blue Heeler,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,4,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3846,72898736,Australian Cattle Dog / Blue Heeler,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3847,72573713,Black Labrador Retriever,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3848,72573671,Yellow Labrador Retriever,False,Adult,Male,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",201,200.0
3849,72543246,Shepherd,True,Young,Male,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3850,72543208,Yellow Labrador Retriever,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3851,72073685,Black Labrador Retriever,True,Young,Male,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3852,71720342,German Shepherd Dog,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,6,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3853,71567165,American Staffordshire Terrier,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",150,150.0
3854,71566901,American Staffordshire Terrier,False,Adult,Male,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",150,150.0
3855,71361932,Husky,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3856,73647613,Mixed Breed,True,Baby,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3857,73639505,Labrador Retriever,True,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3858,73639506,Mixed Breed,True,Adult,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3859,73514930,Mixed Breed,True,Baby,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3860,73514929,Jack Russell Terrier,True,Adult,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3861,73514928,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3862,73514927,Mixed Breed,True,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3863,73514926,Mixed Breed,True,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3864,73400515,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3865,73279122,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3866,73279120,German Pinscher,False,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3867,73279125,Labrador Retriever,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3868,73279119,Terrier,False,Adult,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3869,73279133,Mixed Breed,True,Young,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3870,73279127,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3871,73279130,Mixed Breed,True,Adult,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3872,73279135,Pit Bull Terrier,False,Adult,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3873,73279131,Mixed Breed,True,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3874,73279126,Labrador Retriever,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3875,73279132,Mixed Breed,True,Young,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3876,73225082,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3877,73225083,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3878,73190145,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3879,73152357,Mixed Breed,True,Young,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3880,73152358,Mixed Breed,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3881,73152355,Terrier,False,Adult,Male,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3882,72983092,Catahoula Leopard Dog,True,Young,Male,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3883,72771952,Mixed Breed,True,Young,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3884,72739350,Pit Bull Terrier,False,Adult,Female,Large,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3885,72739352,Mixed Breed,True,Adult,Male,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3886,72722978,Mixed Breed,True,Young,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3887,72722980,Mixed Breed,True,Young,Male,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3888,72696720,Mixed Breed,True,Adult,Male,Large,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3889,72696721,Labrador Retriever,True,Young,Male,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3890,72696725,German Shepherd Dog,True,Adult,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3891,72696722,Labrador Retriever,True,Young,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3892,72681155,Rottweiler,False,Adult,Female,Small,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,3,"Albany, GA",Vaccinations up to date.,,
3893,72681153,Labrador Retriever,False,Adult,Female,Large,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,5,"Albany, GA",Vaccinations up to date.,,
3894,72681151,Mixed Breed,True,Young,Male,Large,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,4,"Albany, GA",Vaccinations up to date.,,
3895,72681154,Labrador Retriever,True,Adult,Female,Medium,Albany Humane Society/Sally Wetherbee Adoption Center,GA66,31706,6,"Albany, GA",Vaccinations up to date.,,
3896,71353018,German Shepherd Dog,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered, special needs.",200,200.0
3897,71326066,Australian Shepherd,False,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3898,71153488,American Staffordshire Terrier,False,Young,Female,Large,Rescuing Rescues,GA1100,30082,6,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3899,71119416,German Shepherd Dog,False,Adult,Female,Large,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3900,70947648,Black Labrador Retriever,True,Young,Male,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3901,70936604,American Staffordshire Terrier,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3902,70936466,Pit Bull Terrier,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,3,"Smyrna, GA","Vaccinations up to date, spayed / neutered, special needs.",200,200.0
3903,70926673,Shepherd,False,Young,Female,Medium,Rescuing Rescues,GA1100,30082,5,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3904,70911580,American Staffordshire Terrier,False,Adult,Male,Large,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3905,70911422,Boxer,False,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,6,"Smyrna, GA","Vaccinations up to date, spayed / neutered, special needs.",200,200.0
3906,70900685,Australian Shepherd,True,Adult,Male,Medium,Rescuing Rescues,GA1100,30082,2,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3907,70900580,Labrador Retriever,True,Adult,Male,Large,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3908,70876808,American Staffordshire Terrier,True,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3909,70876710,Shepherd,False,Adult,Female,Medium,Rescuing Rescues,GA1100,30082,1,"Smyrna, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3910,73741413,Labrador Retriever,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3911,73728110,Mixed Breed,False,Adult,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3912,73728109,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3913,73728111,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3914,73728108,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3915,73714629,Great Pyrenees,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3916,73693538,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3917,73688826,German Shepherd Dog,False,Adult,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3918,73688828,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3919,73688827,Pit Bull Terrier,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3920,73688825,German Shepherd Dog,False,Adult,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3921,73683297,Beagle,False,Adult,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3922,73683302,Beagle,False,Adult,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3923,73683292,Mixed Breed,False,Senior,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3924,73670756,Mixed Breed,False,Baby,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",,,
3925,73670753,Mixed Breed,False,Baby,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",,,
3926,73670755,Mixed Breed,False,Baby,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",,,
3927,73670757,Cattle Dog,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3928,73651769,Husky,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",Vaccinations up to date.,,
3929,73495070,Labrador Retriever,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",,,
3930,73495067,Labrador Retriever,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",,,
3931,73495068,Labrador Retriever,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Spayed / neutered.,,
3932,73482549,Labrador Retriever,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3933,73452204,Mixed Breed,False,Baby,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,2,"Danielsville, GA",Vaccinations up to date.,,
3934,73399277,Pit Bull Terrier,True,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",Vaccinations up to date.,,
3935,73399278,German Shepherd Dog,False,Adult,Female,Large,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA",,,
3936,73392188,Mixed Breed,False,Baby,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Spayed / neutered.,,
3937,73392186,Mixed Breed,False,Baby,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",Spayed / neutered.,,
3938,72950207,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",,,
3939,72950203,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",,,
3940,72950209,Husky,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",Vaccinations up to date.,,
3941,72950189,Labrador Retriever,True,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3942,72950192,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA",Vaccinations up to date.,,
3943,72650083,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3944,72650082,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3945,72595993,Mixed Breed,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,2,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3946,72520602,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,5,"Danielsville, GA",Vaccinations up to date.,,
3947,72500639,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3948,72500638,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3949,72500637,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,2,"Danielsville, GA",Vaccinations up to date.,,
3950,72500631,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA",Vaccinations up to date.,,
3951,72476030,Pit Bull Terrier,True,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3952,72469132,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3953,72423599,Boxer,True,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,5,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3954,72395358,Hound,True,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,2,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3955,72376125,American Staffordshire Terrier,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3956,72356063,Beagle,True,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,1,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3957,72326530,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3958,72172014,Mixed Breed,False,Young,Male,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3959,72061280,Labrador Retriever,True,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,5,"Danielsville, GA",Spayed / neutered.,,
3960,71581426,Hound,True,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3961,71075489,German Shorthaired Pointer,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3962,70947924,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3963,70446457,Boxer,False,Young,Male,Small,Madison Oglethorpe Animal Shelter,GA204,30633,2,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3964,70164578,Mixed Breed,False,Adult,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,6,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3965,70139088,Pit Bull Terrier,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,4,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3966,69779068,Mixed Breed,False,Young,Female,Medium,Madison Oglethorpe Animal Shelter,GA204,30633,3,"Danielsville, GA","Vaccinations up to date, spayed / neutered.",,
3967,73706321,German Shepherd Dog,False,Young,Female,Large,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",600,600.0
3968,73441090,Cairn Terrier,True,Adult,Female,Small,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",250,250.0
3969,73441089,Australian Shepherd,True,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,2,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",300,300.0
3970,73441088,Australian Shepherd,True,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",375,375.0
3971,73416077,Dachshund,False,Senior,Female,Small,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",250,250.0
3972,73395547,Mixed Breed,False,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3973,73243839,Pug,True,Baby,Male,Small,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",375,375.0
3974,73192478,Mixed Breed,True,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3975,73169721,Shepherd,True,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
3976,73159714,Shih Tzu,True,Senior,Male,Small,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3977,73159713,Mixed Breed,True,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3978,73044477,Dachshund,False,Senior,Male,Small,Rescue Me Ga Inc,GA535,30338,2,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3979,73044476,Terrier,False,Adult,Male,Medium,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
3980,73007679,Mixed Breed,False,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3981,72931509,Dachshund,False,Senior,Female,Small,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3982,72931510,Catahoula Leopard Dog,True,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3983,72344085,Mixed Breed,False,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3984,72315771,Labrador Retriever,True,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",300,300.0
3985,72135731,Mixed Breed,False,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3986,72135732,Mixed Breed,False,Adult,Male,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",300,300.0
3987,72053748,Labrador Retriever,True,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3988,72053747,Labrador Retriever,False,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",200,200.0
3989,71873381,Mixed Breed,False,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",300,300.0
3990,71818173,Mixed Breed,False,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
3991,71572910,Border Collie,False,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",450,450.0
3992,71547348,Mixed Breed,False,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3993,71547351,Mixed Breed,True,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3994,71547350,Mixed Breed,False,Baby,Male,Large,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3995,71547346,Mixed Breed,False,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3996,71547345,Mixed Breed,False,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3997,71547352,Mixed Breed,False,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
3998,71547347,Mixed Breed,False,Baby,Female,Large,Rescue Me Ga Inc,GA535,30338,2,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
