pet_id,field,error
73746936,characteristics,Not found on page
73746936,house_trained,Not found on page
73746936,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73746936,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73572011,characteristics,Not found on page
73572011,house_trained,Not found on page
73572011,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73572011,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73513545,characteristics,Not found on page
73513545,house_trained,Not found on page
73513545,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73513545,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73233533,characteristics,Not found on page
73233533,house_trained,Not found on page
73233533,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73233533,adoption_fee_pet_story,Not found in pet story text
73233534,characteristics,Not found on page
73233534,house_trained,Not found on page
73233534,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73233534,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73170321,characteristics,Not found on page
73170321,house_trained,Not found on page
73170321,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73170321,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73170323,characteristics,Not found on page
73170323,house_trained,Not found on page
73170323,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73170323,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159816,characteristics,Not found on page
73159816,house_trained,Not found on page
73159816,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159816,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159819,characteristics,Not found on page
73159819,house_trained,Not found on page
73159819,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159819,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159818,characteristics,Not found on page
73159818,house_trained,Not found on page
73159818,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159818,adoption_fee_pet_story_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159814,characteristics,Not found on page
73159814,house_trained,Not found on page
73159814,adoption_fee_about_section,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104b3b648 cxxbridge1$str$ptr + 3645404
1   chromedriver                        0x0000000104b33ea8 cxxbridge1$str$ptr + 3614780
2   chromedriver                        0x00000001045a0104 cxxbridge1$string$len + 88416
3   chromedriver                        0x00000001045e2364 cxxbridge1$string$len + 359360
4   chromedriver                        0x000000010461bbd0 cxxbridge1$string$len + 594988
5   chromedriver                        0x00000001045d6f54 cxxbridge1$string$len + 313264
6   chromedriver                        0x00000001045d7ba4 cxxbridge1$string$len + 316416
7   chromedriver                        0x0000000104b061e8 cxxbridge1$str$ptr + 3427196
8   chromedriver                        0x0000000104b0952c cxxbridge1$str$ptr + 3440320
9   chromedriver                        0x0000000104aed60c cxxbridge1$str$ptr + 3325856
10  chromedriver                        0x0000000104b09df0 cxxbridge1$str$ptr + 3442564
11  chromedriver                        0x0000000104ade890 cxxbridge1$str$ptr + 3265060
12  chromedriver                        0x0000000104b24898 cxxbridge1$str$ptr + 3551788
13  chromedriver                        0x0000000104b24a14 cxxbridge1$str$ptr + 3552168
14  chromedriver                        0x0000000104b33b40 cxxbridge1$str$ptr + 3613908
15  libsystem_pthread.dylib             0x00000001804eb034 _pthread_start + 136
16  libsystem_pthread.dylib             0x00000001804e5e3c thread_start + 8
"
73159814,adoption_fee_pet_story,Not found in pet story text
72266685,characteristics,Not found on page
72266685,house_trained,Not found on page
