pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health
73721254,Tallulah,Mountain Cur,,False,Baby,Female,Medium,Black,White / Cream,Short,Circle of Friends Animal Society Inc.,GA477,30642,2,True,True,True,,False,"Greensboro, GA","Friendly, Playful, Quiet, Smart, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
73602964,Oconee,Mountain Cur,,False,Baby,Female,Medium,Brindle,White / Cream,Short,Circle of Friends Animal Society Inc.,GA477,30642,6,True,True,True,,False,"Greensboro, GA","Friendly, Playful, Quiet, Smart, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
73602898,Sinclair,Feist,,True,Baby,Male,Medium,Black,White / Cream,Short,Circle of Friends Animal Society Inc.,GA477,30642,4,True,True,True,,False,"Greensboro, GA","Friendly, Playful, Quiet, Smart, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
73248193,Willow,Pit Bull Terrier,Black Labrador Retriever,True,Young,Female,Medium,Black,,Short,Circle of Friends Animal Society Inc.,GA477,30642,3,True,,True,,False,"Greensboro, GA","Friendly, Playful, Smart, Affectionate, Gentle",Yes,"Vaccinations up to date, spayed / neutered."
73248073,Howie,Shepherd,Hound,True,Young,Male,Medium,Black,Brown / Chocolate,Short,Circle of Friends Animal Society Inc.,GA477,30642,4,True,,True,,False,"Greensboro, GA","Athletic, Friendly, Playful, Affectionate, Curious, Funny, Smart",Yes,"Vaccinations up to date, spayed / neutered."
73077082,Buttons,Terrier,Dachshund,True,Baby,Female,Medium,Black,,Short,Circle of Friends Animal Society Inc.,GA477,30642,5,True,,True,,False,"Greensboro, GA","Affectionate, Friendly, Loves, Playful, Smart, Curious, Funny",N/A,"Vaccinations up to date, spayed / neutered."
73076729,Hattie,Treeing Walker Coonhound,,True,Baby,Female,Medium,"Tricolor (Brown, Black, & White)",,Short,Circle of Friends Animal Society Inc.,GA477,30642,2,True,,True,,False,"Greensboro, GA","Affectionate, Friendly, Gentle, Playful, Smart, Brave, Curious",N/A,"Vaccinations up to date, spayed / neutered."
72481038,Lucy,Pit Bull Terrier,,True,Adult,Female,Medium,White / Cream,Brown / Chocolate,Short,Circle of Friends Animal Society Inc.,GA477,30642,4,True,True,False,,False,"Greensboro, GA","Affectionate, Friendly, Gentle, Loves, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered."
69515712,Duck,Hound,Mixed Breed,True,Young,Male,Medium,Black,Brown / Chocolate,Short,Circle of Friends Animal Society Inc.,GA477,30642,3,True,,True,,False,"Greensboro, GA","Friendly, Athletic, Playful",Yes,"Vaccinations up to date, spayed / neutered."
59886166,Scout,Husky,,False,Adult,Male,Large,White / Cream,,Short,Morgan County Animal Control,GA956,30650,1,True,,True,,False,"Madison, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered, special needs."
71521358,Scout,Mixed Breed,,True,Young,Male,Medium,White / Cream,Golden,Short,Oconee County Animal Services Shelter,GA959,30621,6,True,,True,,False,"Bishop, GA","Friendly, Affectionate, Playful",N/A,"Vaccinations up to date, spayed / neutered."
71411553,Lulu,Labrador Retriever,,True,Adult,Female,Medium,Black,,Short,Oconee County Animal Services Shelter,GA959,30621,6,True,,True,,False,"Bishop, GA","Friendly, Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered."
73761821,Spooky-Rescue Only- AC#Pending,Pharaoh Hound,Shepherd,True,Adult,Female,Medium,Brindle,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Gentle, Playful, Loves, Quiet",N/A,Vaccinations up to date.
73761799,Vixen-Rescue Only - AC#Pending,Schnauzer,,True,Adult,Female,Small,White / Cream,Gray / Blue / Silver,Curly,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Couch, Friendly",N/A,Vaccinations up to date.
73761786,Sabrina-Rescue Only-AC#Pending,Pit Bull Terrier,American Bully,True,Adult,Female,Medium,Bicolor,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Gentle, Quiet, Friendly",N/A,Vaccinations up to date.
73761709,Beetle Juice- AC#Pending,Husky,,True,Young,Male,Medium,Bicolor,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Funny, Loyal, Playful",N/A,Vaccinations up to date.
73761687,Phantom-Rescue Only- AC#Pending,Pit Bull Terrier,,True,Adult,Male,Medium,Brindle,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Gentle, Independent",N/A,Vaccinations up to date.
73761666,Katniss-AC#Pending,Black Mouth Cur,,False,Adult,Female,Medium,,,,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Athletic, Friendly, Playful",N/A,N/A
73760937,Shuri-Rescue Only- AC# Pending,German Shorthaired Pointer,Pit Bull Terrier,True,Adult,Female,Medium,Black,Harlequin,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Quiet, Independent, Curious",N/A,Vaccinations up to date.
73760863,Ursula-AC#Pending,Pit Bull Terrier,American Bully,True,Adult,Female,Medium,Gray / Blue / Silver,,Short,Rockdale County Animal Services,GA399,30012,1,,,False,,False,"Conyers, GA","Affectionate, Friendly, Funny, Loyal, Loves, Protective, Couch",N/A,Vaccinations up to date.
73760806,Diablo- Rescue Only- AC# Pending,Pit Bull Terrier,American Bully,True,Adult,Male,Medium,Apricot / Beige,White / Cream,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Funny, Gentle, Loves, Loyal, Playful",N/A,Vaccinations up to date.
73760780,Gomez-Rescue Only-AC# Pending,Dutch Shepherd,,True,Young,Male,Medium,Black,Brindle,Medium,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Brave, Friendly, Gentle, Loves, Playful",N/A,Vaccinations up to date.
73760756,Morticia- AC# Pending,Dutch Shepherd,,True,Young,Female,Medium,Black,Brindle,Medium,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Gentle, Loves, Quiet",N/A,"Vaccinations up to date, spayed / neutered."
73679259,Wednesday- AC#2612,Border Collie,,True,Young,Female,Medium,Black,White / Cream,Medium,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Quiet",N/A,Vaccinations up to date.
73679237,Velma- AC#2608,German Shepherd Dog,,False,Adult,Female,Large,Sable,,Medium,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Brave, Curious, Friendly, Gentle, Loves, Loyal, Smart",N/A,Vaccinations up to date.
73679093,Lilith- AC#2616,German Shepherd Dog,Labrador Retriever,True,Young,Female,Medium,Sable,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Athletic, Friendly, Funny, Loyal, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73679054,Fang-AC#2614,Pit Bull Terrier,Redbone Coonhound,True,Young,Male,Medium,Bicolor,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Curious, Friendly, Gentle, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73678989,Winifred- AC#2610,Pit Bull Terrier,,True,Young,Female,Medium,Brindle,White / Cream,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Gentle, Loyal",N/A,Vaccinations up to date.
73666702,Casper-Rescue Only-AC#2605,Husky,,True,Adult,Male,Medium,,,Medium,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Curious, Friendly, Funny, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73666672,Candyman-AC#2606,Pit Bull Terrier,,True,Adult,Male,Medium,White / Cream,Black,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Brave, Friendly, Playful, Smart",N/A,"Vaccinations up to date, spayed / neutered."
73666374,Biggie-AC#2602,American Bully,Boxer,True,Adult,Male,Medium,Bicolor,White / Cream,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Friendly, Funny, Playful, Couch",N/A,Vaccinations up to date.
73506510,Jekyll- AC#2590,German Shepherd Dog,,True,Adult,Male,Large,Sable,,Long,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Gentle, Smart, Loyal, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73505956,Voldemort-AC#2575,Pit Bull Terrier,,True,Adult,Male,Medium,Brindle,Black,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Funny, Playful, Curious, Friendly",N/A,Vaccinations up to date.
73505404,Wybie-Rescue Only- AC#2568,Pit Bull Terrier,,True,Adult,Male,Medium,Gray / Blue / Silver,White / Cream,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Quiet, Independent, Playful, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73503019,Jason- AC#2584,Coonhound,,True,Adult,Male,Large,Bicolor,,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Affectionate, Gentle, Quiet",N/A,"Vaccinations up to date, special needs."
73502239,Kaymen -AC#2565,Pit Bull Terrier,,True,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,Short,Rockdale County Animal Services,GA399,30012,1,,,,,False,"Conyers, GA","Athletic, Affectionate, Playful, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73753664,Spot #17147,Pit Bull Terrier,,False,Adult,Male,Large,Black,White / Cream,Short,Walton County Animal Control,GA232,30655,6,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73753346,Nova #17146,Pit Bull Terrier,,False,Young,Female,Medium,White / Cream,Brindle,Short,Walton County Animal Control,GA232,30655,2,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73741441,Palomino #16202,American Bulldog,Mixed Breed,True,Young,Male,Large,White / Cream,Yellow / Tan / Blond / Fawn,Short,Walton County Animal Control,GA232,30655,5,True,,,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73723567,Rocky #17129,German Shepherd Dog,,False,Adult,Male,Large,Bicolor,Black,Short,Walton County Animal Control,GA232,30655,4,,,,,False,"Monroe, GA",N/A,Yes,Vaccinations up to date.
73723005,Ice #17122,Boxer,,False,Adult,Male,Medium,White / Cream,,Short,Walton County Animal Control,GA232,30655,4,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73722918,Calypso #17123,Pit Bull Terrier,,True,Adult,Female,Medium,Gray / Blue / Silver,White / Cream,Short,Walton County Animal Control,GA232,30655,4,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73720711,Eddie #17112,Pit Bull Terrier,,True,Young,Male,Medium,Black,,Short,Walton County Animal Control,GA232,30655,4,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73690300,Eureka #17095,Boxer,Retriever,True,Young,Female,Medium,Red / Chestnut / Orange,,Short,Walton County Animal Control,GA232,30655,5,True,,True,,False,"Monroe, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73638978,Spice #17048,Pit Bull Terrier,,False,Adult,Female,Large,Yellow / Tan / Blond / Fawn,White / Cream,Short,Walton County Animal Control,GA232,30655,4,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73636798,Brother Bear #16992,German Shepherd Dog,,False,Adult,Male,Extra Large,Black,Yellow / Tan / Blond / Fawn,Short,Walton County Animal Control,GA232,30655,4,True,,,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73459859,Roll #16901,Doberman Pinscher,Shepherd,True,Baby,Female,Medium,"Tricolor (Brown, Black, & White)",,Short,Walton County Animal Control,GA232,30655,1,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73459832,Tootsie #16900,Doberman Pinscher,Mixed Breed,True,Baby,Male,Medium,Gray / Blue / Silver,Yellow / Tan / Blond / Fawn,Short,Walton County Animal Control,GA232,30655,1,True,,True,,False,"Monroe, GA",N/A,N/A,Vaccinations up to date.
73478247,Dolly,Jack Russell Terrier,,False,Adult,Female,Small,Bicolor,,Medium,GA Jack Russell Rescue,GA144,30012,3,,,True,,False,"Conyers, GA","Affectionate, Friendly, Playful, Funny, Curious",N/A,"Vaccinations up to date, spayed / neutered."
73477890,Katie,Jack Russell Terrier,Rat Terrier,True,Adult,Female,Small,"Tricolor (Brown, Black, & White)",,Medium,GA Jack Russell Rescue,GA144,30012,3,False,,True,,False,"Conyers, GA","Independent, Friendly, Funny, Smart",N/A,"Vaccinations up to date, spayed / neutered."
49332220,Taft,Akita,,False,Adult,Male,Large,,,,Akita Rescue Society of Florida,FL199,30014,4,False,,,False,False,"Covington, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72067828,Bennett,Doberman Pinscher,Australian Kelpie,True,Young,Male,Large,Brown / Chocolate,White / Cream,Short,Saved By Grace Pet Adoption Services Inc,GA930,30014,5,,,True,,False,"Covington, GA","Affectionate, Friendly, Playful, Curious, Funny, Athletic, Loves Kisses, Food Motivated, Loving",Yes,"Vaccinations up to date, spayed / neutered."
73700554,PHOEBE,Dachshund,,False,Adult,Female,Small,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,0,True,True,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73700559,EMMA,Dachshund,,False,Adult,Female,Small,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,0,True,True,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73700560,JESSIE,Doberman Pinscher,,False,Adult,Female,Large,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,,False,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73551737,Sally,Australian Cattle Dog / Blue Heeler,,False,Young,Female,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,2,True,,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73551738,Charlie,Australian Cattle Dog / Blue Heeler,,False,Young,Male,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,1,True,,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70225954,Ozzie,Doberman Pinscher,,False,Adult,Male,Large,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,,False,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70003149,Prancer,Terrier,Husky,True,Young,Male,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,True,True,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70003134,Dancer,Terrier,Husky,True,Young,Male,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,True,True,True,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69941322,Jelly,Black Mouth Cur,,True,Adult,Female,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,,,,,False,"Social Circle, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
66233747,Peanut,Pit Bull Terrier,,True,Adult,Female,Medium,,,,Pound Puppies 'N Kittens Incorporated,GA163,30025,3,,False,False,,False,"Social Circle, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73523394,Mimosa,Bulldog,,True,Adult,Female,Medium,,,,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,True,True,,False,"Norwood, GA","Couch, Loves, Friendly",Yes,"Vaccinations up to date, spayed / neutered."
73522843,Ferguson (AKA Fergie),Bulldog,,True,Adult,Male,Medium,,,,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,False,True,,False,"Norwood, GA","Athletic, Playful, Friendly, Funny",Yes,"Vaccinations up to date, spayed / neutered."
73175352,Bambi,Cane Corso,,False,Adult,Female,Large,,,,The Bullpen Way Station and Sanctuary,GA857,30821,6,,,,,False,"Norwood, GA","Affectionate, Playful, Friendly, Nervous, Velcro Dog",N/A,N/A
72821174,Violet,Cane Corso,,False,Young,Female,Extra Large,,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Friendly, Loves Treats",Yes,"Vaccinations up to date, spayed / neutered, special needs."
72820644,River,Cane Corso,,False,Adult,Female,Extra Large,,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Affectionate, Curious, Playful",Yes,"Vaccinations up to date, spayed / neutered."
72815608,Nova,Cane Corso,,False,Adult,Female,Extra Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Affectionate, Friendly",Yes,"Vaccinations up to date, spayed / neutered."
72815418,Lyric,Cane Corso,,False,Adult,Female,Extra Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Affectionate, Shy",Yes,"Vaccinations up to date, spayed / neutered."
72814921,Luke,American Bulldog,,False,Adult,Male,Large,"Tricolor (Brown, Black, & White)",,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Playful, Funny, Curious",Yes,"Vaccinations up to date, spayed / neutered."
72814372,Logan,Cane Corso,,False,Adult,Male,Extra Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Affectionate, Playful, Athletic, Toy Motivated, Food Motivated",Yes,"Vaccinations up to date, spayed / neutered."
72814152,Juco,Cane Corso,,False,Adult,Male,Extra Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Playful, Obedient, Curious",Yes,"Vaccinations up to date, spayed / neutered, special needs."
72813776,Freddy,Mastiff,Hound,True,Adult,Male,Extra Large,Red / Chestnut / Orange,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,3,True,,True,,False,"Norwood, GA","Affectionate, Loves Baths",Yes,"Vaccinations up to date, spayed / neutered, special needs."
72812941,Elmo,Cane Corso,,False,Adult,Male,Extra Large,,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,,,False,"Norwood, GA","Affectionate, Quiet, Reserved",Yes,"Vaccinations up to date, spayed / neutered."
72809960,Eden,Mastiff,Catahoula Leopard Dog,True,Adult,Female,Large,Brindle,Golden,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Affectionate, Friendly, Loves Treats",Yes,"Vaccinations up to date, spayed / neutered."
72809043,Douski,Rottweiler,,False,Adult,Male,Large,Bicolor,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Playful, Smart, Spunky",Yes,"Vaccinations up to date, spayed / neutered."
72808937,Desmond,Mastiff,,True,Adult,Male,Extra Large,,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Friendly, Eager To Please",N/A,"Vaccinations up to date, spayed / neutered."
72808642,Copernicus,Cane Corso,Neapolitan Mastiff,True,Baby,Male,Extra Large,Gray / Blue / Silver,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,,True,True,,False,"Norwood, GA","Curious, Quiet, Shy, Reserved",Yes,Vaccinations up to date.
72807783,Biff,Mastiff,,True,Adult,Male,Extra Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Affectionate, Couch, Loves Treats",N/A,"Vaccinations up to date, spayed / neutered."
71502627,Tyree,Cane Corso,,False,Adult,Male,Extra Large,,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Quiet",Yes,"Vaccinations up to date, spayed / neutered."
71502511,Tampa,Cane Corso,,False,Adult,Female,Extra Large,Brindle,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,False,True,,False,"Norwood, GA","Curious, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
71498498,Clinton,Mastiff,,True,Adult,Male,Extra Large,Yellow / Tan / Blond / Fawn,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,3,True,,True,,False,"Norwood, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71498067,April,Cane Corso,,False,Adult,Female,Extra Large,Black,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,False,True,,False,"Norwood, GA","Curious, Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered."
71497840,Buckshot,Presa Canario,,False,Adult,Male,Extra Large,Yellow / Tan / Blond / Fawn,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,1,True,,True,,False,"Norwood, GA","Curious, Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered."
70414129,Lego,Cane Corso,,False,Adult,Male,Large,Black,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,1,True,,True,,False,"Norwood, GA","Affectionate, Friendly",Yes,"Vaccinations up to date, spayed / neutered, special needs."
70413698,Timber,Presa Canario,,False,Adult,Male,Large,Apricot / Beige,Yellow / Tan / Blond / Fawn,Short,The Bullpen Way Station and Sanctuary,GA857,30821,4,True,,True,,False,"Norwood, GA","Playful, Athletic, Couch Potato",Yes,"Vaccinations up to date, spayed / neutered."
68925722,Fiona,Boerboel,,False,Young,Female,Extra Large,Yellow / Tan / Blond / Fawn,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,True,,False,"Norwood, GA","Affectionate, Smart",Yes,"Vaccinations up to date, spayed / neutered."
68925551,Terros,Presa Canario,,False,Adult,Male,Extra Large,Red / Chestnut / Orange,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Smart, Affectionate, Athletic, Active",Yes,"Vaccinations up to date, spayed / neutered."
68925477,Selene,Cane Corso,,False,Young,Female,Extra Large,Black,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,5,True,,False,,False,"Norwood, GA","Playful, Smart, Athletic, Active",Yes,"Vaccinations up to date, spayed / neutered."
68925388,Riggs,Bullmastiff,,True,Adult,Male,Extra Large,Yellow / Tan / Blond / Fawn,,Short,The Bullpen Way Station and Sanctuary,GA857,30821,6,True,,True,,False,"Norwood, GA","Couch potato, Affectionate, Playful, Smart",N/A,"Vaccinations up to date, spayed / neutered."
73077287,Mitzi,Great Dane,,False,Young,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,1,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
72833131,Mouse,American Bulldog,,False,Adult,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,3,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
72833135,Tabby,American Bulldog,,False,Adult,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,5,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
72833138,Cali,Pit Bull Terrier,,False,Adult,Female,Medium,,,,Betty Gambrell Animal Shelter,GA1049,30401,3,,,,,False,"Swainsboro, GA",N/A,N/A,Vaccinations up to date.
73770388,Ava,Schnauzer,Poodle,True,Young,Female,Small,Black,,Medium,TLC Pet Rescue,GA827,30281,3,True,,True,,False,"Stockbridge, GA","Affectionate, Curious, Friendly, Funny, Gentle, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered."
73738507,Basil,Black Labrador Retriever,,True,Baby,Male,Medium,Black,,Medium,TLC Pet Rescue,GA827,30281,3,True,True,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73738209,Pepper,Black Labrador Retriever,,True,Baby,Male,Medium,Black,,Medium,TLC Pet Rescue,GA827,30281,3,True,True,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73668743,Nola,Great Dane,,False,Adult,Female,Extra Large,Black,,Short,TLC Pet Rescue,GA827,30281,3,,,,,False,"Stockbridge, GA",N/A,N/A,N/A
73283498,Hope,Carolina Dog,American Staffordshire Terrier,True,Adult,Female,Medium,Apricot / Beige,,,TLC Pet Rescue,GA827,30281,4,,,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72876761,Isabella,Husky,,True,Adult,Female,Medium,Gray / Blue / Silver,,Medium,TLC Pet Rescue,GA827,30281,4,,,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72452633,Astro,American Staffordshire Terrier,,False,Young,Male,Medium,Black,White / Cream,Short,TLC Pet Rescue,GA827,30281,5,True,True,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered, special needs."
72069520,Ruby,Boxer,,True,Young,Female,Medium,Brindle,,Short,TLC Pet Rescue,GA827,30281,4,True,,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72015346,Emma,German Shepherd Dog,,True,Young,Female,Medium,White / Cream,Golden,Short,TLC Pet Rescue,GA827,30281,3,True,True,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72015170,Lily,Labrador Retriever,Shepherd,True,Young,Female,Medium,White / Cream,,Medium,TLC Pet Rescue,GA827,30281,3,True,True,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71898190,Gunnar,Mixed Breed,,False,Young,Male,Medium,Black,White / Cream,Short,TLC Pet Rescue,GA827,30281,2,,False,False,,False,"Stockbridge, GA","Affectionate, Smart, Playful, Curious, Loves Kisses",Yes,"Vaccinations up to date, spayed / neutered."
71734705,Lucas,Boxer,American Staffordshire Terrier,True,Young,Male,Medium,Black,White / Cream,Short,TLC Pet Rescue,GA827,30281,4,True,True,True,,False,"Stockbridge, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71733907,Lexi,Boxer,American Staffordshire Terrier,True,Young,Female,Medium,Bicolor,"Tricolor (Brown, Black, & White)",Short,TLC Pet Rescue,GA827,30281,3,True,False,True,,False,"Stockbridge, GA","Friendly, Affectionate",N/A,"Vaccinations up to date, spayed / neutered."
71635801,Cash,American Staffordshire Terrier,,False,Adult,Male,Medium,"Tricolor (Brown, Black, & White)",,Short,TLC Pet Rescue,GA827,30281,5,True,,True,,False,"Stockbridge, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71183769,Charlie,Yellow Labrador Retriever,,True,Adult,Male,Large,Apricot / Beige,Yellow / Tan / Blond / Fawn,Medium,TLC Pet Rescue,GA827,30281,4,,,True,,False,"Stockbridge, GA","Friendly, Playful, Athletic, Funny",Yes,"Vaccinations up to date, spayed / neutered."
70774489,Bruno ,American Bulldog,,True,Adult,Male,Large,White / Cream,,Short,TLC Pet Rescue,GA827,30281,4,,,True,,False,"Stockbridge, GA","Friendly, Athletic, Playful",Yes,"Vaccinations up to date, spayed / neutered."
69837512,Tobi,Terrier,,False,Adult,Male,Small,Black,Brown / Chocolate,Medium,TLC Pet Rescue,GA827,30281,4,True,,True,,False,"Stockbridge, GA","Friendly, Affectionate, Playful, Smart, Curious, Funny",N/A,"Vaccinations up to date, spayed / neutered, special needs."
69105487,Resi,American Bulldog,American Staffordshire Terrier,True,Adult,Female,Large,Sable,,Short,TLC Pet Rescue,GA827,30281,5,True,,True,,False,"Stockbridge, GA","Playful, Friendly, Affectionate, Athletic",Yes,"Vaccinations up to date, spayed / neutered."
